row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source
r05832,323,落索,loq1soq5,,利索,kloʔsoʔl,True,result_all_converted.xlsx
r05833,323,内行,ne11ghan11,yin2;yin2;ghaon2;ghaon2,,nɦŋŋ,True,result_all_converted.xlsx
r05834,323,在行,dze115ghan52,uze4;ze4yin2;yin2;ghaon2;ghaon2,,dzɦɒŋl,True,result_all_converted.xlsx
r05835,323,外行,nga11ghan11,nga6;wa6yin2;yin2;ghaon2;ghaon2,,tŋaɦɒŋi,True,result_all_converted.xlsx
r05836,323,老实,lau115zeq54,lau4;lau6,,ilɒzəʔ,True,result_all_converted.xlsx
r05837,323,滑头,waeq1deu52,,滑,ɦuʔd,True,result_all_converted.xlsx
r05838,323,爽气,saon335chi52,,直爽,sɒŋtɕʰikti,True,result_all_converted.xlsx
r05839,323,爽快,saon335khua52,krua5;khau5,直爽舒畅,sɒŋkʰuasliz,True,result_all_converted.xlsx
r05840,323,忠厚,tson33gheu55,,,ttsoŋɦkk,True,result_all_converted.xlsx
r05841,323,顶真,teon335tseen52,tin3,认真,tiŋtsẽlis,True,result_all_converted.xlsx
r05842,323,乖刁,kua33tiau52,,狡滑,kuatiɒ,True,result_all_converted.xlsx
r05843,323,奸习,kaen33jiq5,kaen1;kaen1;kaer2;cien1;cien1;cien1,狡诈,,True,result_all_converted.xlsx
r05844,323,傲,ngau11,,骄傲,ŋɒ,True,result_all_converted.xlsx
r05845,324,第八章,di11paeq1tsaon11,,,,True,result_all_converted.xlsx
r05846,324,客气,khaq3chi55,,谦虚,kʰatii,True,result_all_converted.xlsx
r05847,324,煞照,saeq3tsau55,,厉害,sʔtsŋli,True,result_all_converted.xlsx
r05848,324,凶,shion52,shion1,,,True,result_all_converted.xlsx
r05849,324,俏察,chiau33tshaeq3,,指人稍不如意就生气变脸,tʰiɒtsʰʔ,True,result_all_converted.xlsx
r05850,324,破赖,pha33la33,phā5;pho5,指女性撒泼凶横,ipʰalal,True,result_all_converted.xlsx
r05851,324,热络,gniq1loq5,,亲密,niʔloʔf,True,result_all_converted.xlsx
r05852,324,和气,wu11chi55,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,llɦoti,True,result_all_converted.xlsx
r05853,324,善,zeen113,zeen4;zoen4,,,True,result_all_converted.xlsx
r05854,324,良善,lian11zeen55,zeen4;zoen4,,liaŋzẽ,True,result_all_converted.xlsx
r05855,324,贼腔,zhiq1chian52,dzeoq8;dzeoq8;zeoq8,言行令人生厌僚同学捺个咯,zʔtiaŋit,True,result_all_converted.xlsx
r05856,324,断命,toen335min52,toen3;toen5;toen5;doen4,指人言行令人无法忍受,kdømiŋkl,True,result_all_converted.xlsx
r05857,324,仔细,tsy335shi52,,心细,fltsɕi,True,result_all_converted.xlsx
r05858,324,粗心,tshu33shin52,,,ftsʰuɕiŋ,True,result_all_converted.xlsx
r05859,324,毛躁,mhau33tshau55,mhau1;mau2,粗糙伊做事体式个,mɒtsʰɒkk,True,result_all_converted.xlsx
r05860,324,搭浆,taeq3cian52,,马虎,tʔtɕiaŋ,True,result_all_converted.xlsx
r05861,324,勤谨,jin11cin55,,勤,dʑiŋtɕiŋk,True,result_all_converted.xlsx
r05862,324,懒惰,laen115do52,bon;9op,,,True,result_all_converted.xlsx
r05863,324,无结煞,wu11ciq5saeq54,,,ŋtɕiʔsʔ,True,result_all_converted.xlsx
r05864,324,小气,shiau335chi52,,,iiɒti,True,result_all_converted.xlsx
r05865,324,狗尺,keu335tshaq54,lsridg7;tsheoq7,,,True,result_all_converted.xlsx
r05866,324,大方,da11faon11,do6,,dafɒŋ,True,result_all_converted.xlsx
r05867,324,得人心,teq3zeen55shin52,teq7;teoq7gnin2,指小孩或女孩活泼可爱,təŋiŋɕiŋtt,True,result_all_converted.xlsx
r05868,324,可怜,kho335lien52,,,lkʰoliẽ,True,result_all_converted.xlsx
r05869,324,罪过,dze115ku52,uze4;ze4,小小年纪爹娘都唔有哉真当,ttzkul,True,result_all_converted.xlsx
r05870,324,可恶,kho335u52,bo,,kkʰoulkʰooʔ,True,result_all_converted.xlsx
r05871,324,讨人厌,thau335zeen55ien52,thau5;thau5gnin2,让人讨厌,iklktʰɒŋiŋiẽki,True,result_all_converted.xlsx
r05872,324,讨债,thau335tsa52,thau5;thau5,麻烦葛桩事体有些哉,itʰɒtsalktt,True,result_all_converted.xlsx
r05873,324,填债,dien11tsa55,grcr2;dien4,小孩儿听话,tdiẽtsai,True,result_all_converted.xlsx
r05874,324,吓煞人,haq3saeq5zeen52,haq7;heoq7gnin2,可怕,khaʔsʔnŋt,True,result_all_converted.xlsx
r05875,325,吓人,haq3zeen52,haq7;heoq7gnin2,,lllhaʔȵiŋ,True,result_all_converted.xlsx
r05876,325,活络,weq1loq5,wog8;woeq8;woq8;woq8,活泼,ɦʔloʔ,True,result_all_converted.xlsx
r05877,325,死板,sy335paen52,sy3;shi3,,ɕip,True,result_all_converted.xlsx
r05878,325,皮,bi231,,赖皮,bi,True,result_all_converted.xlsx
r05879,325,勿入调,veq1zeq5diau52,zhiq8diau6,不守规矩,vʔzʔdiɒ,True,result_all_converted.xlsx
r05880,325,儇,huaen52,,乖听话,,True,result_all_converted.xlsx
r05881,325,发修,faeq3shieu52,faeq7;faeq7,有趣本字为燕原指燕王哙受人唆使,fʔiẽllli,True,result_all_converted.xlsx
r05882,325,柄,pin33,,现指有趣可笑,lf,True,result_all_converted.xlsx
r05883,325,发,faeq45,faeq7;faeq7,引人发笑,ilfʔioʔ,True,result_all_converted.xlsx
r05884,325,勇,ion335,,倔强,,True,result_all_converted.xlsx
r05885,325,业戳,gniq1tshoq5,,指小孩动手动脚惹人生厌随便啥西都要拆伊,niʔtsʰoltll,True,result_all_converted.xlsx
r05886,325,破,pha33,phā5;pho5,个小人真当嘞,l,True,result_all_converted.xlsx
r05887,325,藤,deon231,,死心眼,dəŋk,True,result_all_converted.xlsx
r05888,325,细,shi33,,爱挑剔,ɡʔɕitkl,True,result_all_converted.xlsx
r05889,325,识相,seq3shian52,shian5;shian5,知趣,isəʔɕiaŋ,True,result_all_converted.xlsx
r05890,325,下作,gho115tseq54,gho4;gho6;yo4tsog7;tsoq7;tsoq7,下,fɦotsoʔ,True,result_all_converted.xlsx
r05891,325,猛闯,man115tshaon52,,急躁,maŋtsʰɒ,True,result_all_converted.xlsx
r05892,325,犯贱,vaen115jien52,jien6;zhien6,指不识好歹自讨苦吃,væ̃ii,True,result_all_converted.xlsx
r05893,325,耐,ne11,,有耐心,nt,True,result_all_converted.xlsx
r05894,325,气宽,chi33khuoen33,,,tʰiikʰuø̃,True,result_all_converted.xlsx
r05895,325,懈,ga113,ga4;jia4;jia4;ge4,不思振作,tɡaʔf,True,result_all_converted.xlsx
r05896,325,高兴,kau33shin52,shin5,,kɒɕiŋ,True,result_all_converted.xlsx
r05897,325,开心,khe33shin52,,,ffkʰɕiŋ,True,result_all_converted.xlsx
r05898,325,难过,naen11ku55,naen2;naen6,,tnæ̃ku,True,result_all_converted.xlsx
r05899,325,烦,vaen231,,腻烦,tv,True,result_all_converted.xlsx
r05900,325,嫌烦,ien33vaen33,,厌恶嫌或写作厌,ivæ̃kfk,True,result_all_converted.xlsx
r05901,326,嫌憎,ien33tseon33,,嫌或写作厌,ttitsəŋk,True,result_all_converted.xlsx
r05902,326,闷,mheen52,mheen1;meen6,烦闷,mẽ,True,result_all_converted.xlsx
r05903,326,恶喇,u33la33,bo,烦躁,loʔlat,True,result_all_converted.xlsx
r05904,326,恶挛,u33loen33,bo,,,True,result_all_converted.xlsx
r05905,326,中意,tson33i55,tson5;tson5,合意,ltsoŋi,True,result_all_converted.xlsx
r05906,326,称心,tsheon33shin52,tsheon5,满意,tsʰəŋɕiŋtsʰsɕiŋk,True,result_all_converted.xlsx
r05907,326,爽快,saon335khua52,krua5;khau5,舒服,fsɒŋkʰuaf,True,result_all_converted.xlsx
r05908,326,薯,zhiu231,,自得风光道伊一声好当时煞哉,ʑykllf,True,result_all_converted.xlsx
r05909,326,晦气,hue33chi33,,倒霉,,True,result_all_converted.xlsx
r05910,326,坍台,thaen33the52,de2,丢脸,,True,result_all_converted.xlsx
r05911,326,胀,tsan33,,不舒服不痛快,tsaŋ,True,result_all_converted.xlsx
r05912,326,极,jiq23,,急,dʑiʔɡɤ,True,result_all_converted.xlsx
r05913,326,愕呆起,ngoq1te55chi52,te1;nge2chi3,住了,,True,result_all_converted.xlsx
r05914,326,唔趣相,nh33chiu55shian52,hn1;gnh5;gnh5;ngh1;hgh1;ng2shian5;shian5,没意思,llŋtʰyɕiaŋl,True,result_all_converted.xlsx
r05915,326,日长世久,gni11tsan11sy11cieu11,gni6;zeq8;zeq8;gniq8tsan3;dzan2,长期的,lltniʔdzaŋstɕiɤȵiʔdzaŋɕitɕis,True,result_all_converted.xlsx
r05916,326,咯事体,koq3zy55thi52,,随便勿来咯,lfk,True,result_all_converted.xlsx
r05917,326,滑塌精光,waeq1thaeq5cin55kuaon52,kuaon1,一点不剩人式个老实一些,lkʰɦuʔtʰʔtɕiŋkuɒŋlk,True,result_all_converted.xlsx
r05918,326,石骨铁硬,zaq1kueq5thiq5ngan52,zaq8;zeoq8kuēq7;kuoeq7;kuoq7,极硬咯东西捺个,zɡʔkaʔʔtʰiʔŋaŋf,True,result_all_converted.xlsx
r05919,326,咬得落呐,ngau115teq5loq5naeq54,ngau4;yau4teq7;teoq7naeq8;neq8,,,True,result_all_converted.xlsx
r05920,326,精干巴瘦,cin33keen55po55seu52,keen1;keen1;keen3;keen3po1;bo2,精瘦伊随便捺个吃东总是是个,ttɕiŋkẽposɤftf,True,result_all_converted.xlsx
r05921,326,或俸剔塔,woq1fon55thiq5thaeq54,,很脏屋里咯也勿肯收作,ɦuoʔfoŋtʰiʔtʰʔltf,True,result_all_converted.xlsx
r05922,326,僵硬骨粒,cian33ngan55kueq5leq54,kuēq7;kuoeq7;kuoq7liq8;liq8;6;6,僵硬饭咯火头还勿,ltttɕiaŋŋaŋkulʔiʔltlki,True,result_all_converted.xlsx
r05923,326,到味,ta33bi33,cp];eb1o;mi6;mi6;vi6,,,True,result_all_converted.xlsx
r05924,326,小唧零零,shiau335ciq5ihin55ihin52,lin2lin2,小而灵巧新妇咯蛮好看咯,litiʔliŋlliŋilffllkft,True,result_all_converted.xlsx
r05925,327,神智无知,zeen11tsy55wu55tsy52,tsy1;tsy5,神智不清,llzitsɦutslll,True,result_all_converted.xlsx
r05926,327,喉咙响巴,gheu11shian55po52,po1;bo2,责备人大声指责人话两句末好,llɦɤloŋɕiaŋpotkiiiikf,True,result_all_converted.xlsx
r05927,327,哉,tsa52,tsd1;tse1,要是个,,True,result_all_converted.xlsx
r05928,327,死样怪气,sy335yan55kua55chi52,sy3;shi3cpny;en,有气无力的样子,ɕiɦiaŋkkkuatʰilli,True,result_all_converted.xlsx
r05929,327,狗皮倒灶,keu335bi55tau55tsa52,tau5tsau5,吝音,lkɤbitɒtsɒ,True,result_all_converted.xlsx
r05930,327,稀刁八头,shi33tiau55paeq5deu52,,指想法做法不同于他人捺个会有是,fkɕitiɒpʔdɤil,True,result_all_converted.xlsx
r05931,327,介,ka33,cia5;cia5,咯念头,,True,result_all_converted.xlsx
r05932,327,花头花脑,huo33deu55huo55nau52,,指人花样翻新,uoɤhuoɒ,True,result_all_converted.xlsx
r05933,327,熟门熟路,zoq1meen55zoq5lu52,,熟悉地方日日来咯哉,zoʔẽzoʔilultlkl,True,result_all_converted.xlsx
r05934,327,寒毛凛凛,gheen11mhau55lin55lin52,mhau1;mau2,,tɦliŋliŋlllliif,True,result_all_converted.xlsx
r05935,327,些,soeq45,bo5;5,咯,l,True,result_all_converted.xlsx
r05936,327,拔驼驼,baeq1do55do52,,,,True,result_all_converted.xlsx
r05937,327,臃肿,ion335tson52,,天家还勿冷衣裳则啥穿得,,True,result_all_converted.xlsx
r05938,327,呆不棱登,te33peq5leon55teon52,te1;nge2piq7;piq7,不聪明不灵活应酬场里伊还有,kŋpʔləŋtəŋlilif,True,result_all_converted.xlsx
r05939,327,些,soeq45,bo5;5,带唻,l,True,result_all_converted.xlsx
r05940,327,奇出古怪,ji11tsheq5ku55kua52,tsheq7;tsheq7cpny;en,稀奇古怪单位里咯事体只,ttʰʔkɡltlll,True,result_all_converted.xlsx
r05941,327,管会有咯,kuoen335kue55yeu55koq54,kue5;we6,,l,True,result_all_converted.xlsx
r05942,327,火出赖寨,hu335tsheq5la55dza52,tsheq7;tsheq7za6;za6,欠文雅伊是个咯上学去哉啊,kitsʰʔlaal,True,result_all_converted.xlsx
r05943,327,血出无赖,shioeq3tsheq5wu55la52,shioq7tsheq7;tsheq7,一片血污伊鼻头屎血流得一脸,iøʔtsʰʔɦlaflf,True,result_all_converted.xlsx
r05944,327,孔,khuon335,,慌兮兮,t,True,result_all_converted.xlsx
r05945,327,投五投六,deu11wu55deu55loq54,ng4,做事缺乏头绪莽撞冒失伊工作勿,ʔidŋdloʔlfll,True,result_all_converted.xlsx
r05946,327,上心,zan115shin52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,咯,k,True,result_all_converted.xlsx
r05947,327,吓人到,haq3zeen55ta52,haq7;heoq7gnin2cp];e,,,True,result_all_converted.xlsx
r05948,327,挺怕人的,thin335pho55zeen55tiq54,gnin2,好端端咯话要是个,,True,result_all_converted.xlsx
r05949,327,咯然,koq3zeen52,zeen2;zoen2,,,True,result_all_converted.xlsx
r05950,327,凿骨捣髓,dzoq1kueq5tau55shi52,8bozkuēq7;kuoeq7;kuoq7se5,态度粗暴则小人要耐些咯勿可,zoʔkutɒɕillll,True,result_all_converted.xlsx
r05951,327,淡拆刮烁,daen115tshaq5kuaeq5saq54,,淡而无味葛碗下饭,kdtsʰaʔkuaʔuʔsakl,True,result_all_converted.xlsx
r05952,327,腥臭,shin33tsheu55,,钓得两梗鱼咯行李里塞,,True,result_all_converted.xlsx
r05953,327,腥气眼凋,shin33chi55ngaen55tiau52,,,liŋtiŋæ̃tiɒltlk,True,result_all_converted.xlsx
r05954,327,带进东,ta33cin33ton33,,,,True,result_all_converted.xlsx
r05955,327,白白胖胖,baq1baq5phaon55phaon52,,新妇生得个咯儿,,True,result_all_converted.xlsx
r05956,327,雪白滚壮,shiq3baq5kuen55tsaon52,kuen1;kuen3;kuen3;kuoen1;kuoen1;kuoen3,,kɕiʔbaʔkuẽtsɒŋftlltʔl,True,result_all_converted.xlsx
r05957,328,子,tsy335,tsy3;tseq7,一家屋里都高兴煞哉,ltt,True,result_all_converted.xlsx
r05958,328,面熟陌生,mien115zoq5maq5san52,mien4;mien6;mien6;mien6san1;seon1,似曾相识又说不出是谁个人,tlmizoʔmaʔsaŋkyilt,True,result_all_converted.xlsx
r05959,328,有些,yeu115soeq54,bo5;5,勿晓得是是老同学,i,True,result_all_converted.xlsx
r05960,328,乌嘴野猫,u33tsy55ya55mau52,tsy3;tse3,,ltsɦiamɒffl,True,result_all_converted.xlsx
r05961,328,脸面不干净,lien115mien55peq5keen55jin52,mien4;mien6;mien6;mien6piq7;piq7keen1;keen1;keen3;keen3,勿去戽戽脸是个咯,,True,result_all_converted.xlsx
r05962,328,来吃饭哉啊,le11keq5vaen55tsa52,keq7;chiq7vaen2;vaen6tsd1;tse1,,lf,True,result_all_converted.xlsx
r05963,328,披头散发,phi33deu55saen55faeq54,saen3;saen5faeq7;faeq7,仪容不整偌咯去吃喜酒哉啊,lypʰisæ̃fʔllltkʔ,True,result_all_converted.xlsx
r05964,328,花里斑斓,huo33li55paen52,li4;114;li4,,lhuoipæ̃ilæ̃kllt,True,result_all_converted.xlsx
r05965,328,花哨,huo52,,个衣裳咯老年人穿勿出,,True,result_all_converted.xlsx
r05966,328,去咯,chi33koq3,chiu5;chiu5,,k,True,result_all_converted.xlsx
r05967,328,破里罗沙,pha33li33lo33so33,phā5;pho5li4;114;li4,破旧簇簇新咯一本书拨偌得,llpʰailosolt,True,result_all_converted.xlsx
r05968,328,青皮寡血,chin33bi55kuo55shioeq54,shioq7,脸色苍白个人咯身体,ttʰiŋikuoiɡʔll,True,result_all_converted.xlsx
r05969,328,勿好,veq1hau55,rdu5;hau3,,f,True,result_all_converted.xlsx
r05970,328,的角四方,tiq3koq5sy55faon52,,正方形的一块田块块卖,fltiʔkoʔsfŋilllltʰk,True,result_all_converted.xlsx
r05971,328,铜钱,don11dien52,lien2;jien2,,,True,result_all_converted.xlsx
r05972,328,定注煞势,din11tsy11saeq1sy11,tsy3;ciu3;cru5;ciu5;ciu5;ciu5,特地的伊咯来一埭一定要好端,ltdiŋtysʔstllkttʰf,True,result_all_converted.xlsx
r05973,328,端兜呼咯,toen33teu55hu55koq54,,,lkl,True,result_all_converted.xlsx
r05974,328,汗出部流,gheen11tsheq1bu11lieu11,tsheq7;tsheq7gnq,满身是汗当时要吃饭哉勿可,iɦtsʰʔbuliɤtftlt,True,result_all_converted.xlsx
r05975,328,咯再去搅,koq3tse55chi55kau52,chiu5;chiu5tne6;tne6,,l,True,result_all_converted.xlsx
r05976,328,擘脚蚊嫂,phaq3ciaq5meen55sau52,meen2;veen2,睡觉时展开手脚则咯咽唔,,True,result_all_converted.xlsx
r05977,328,有咽相,yeu115ien55shian52,ien1;tet2;ien5;iq7;iq7shian5;shian5,,,True,result_all_converted.xlsx
r05978,328,在和理当,dze115wu55li55taon52,uze4;ze4wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6taon1;taon5,合情合理,flfzɦulitɒŋtf,True,result_all_converted.xlsx
r05979,328,数词,su335dzy52,su3;su5;cn5uzy2;zy2,,yi,True,result_all_converted.xlsx
r05980,328,零,ihin52,lin2,,liŋ,True,result_all_converted.xlsx
r05981,328,一,iq45,,,,True,result_all_converted.xlsx
r05982,328,两,lian113,,个,liaŋ,True,result_all_converted.xlsx
r05983,328,二,gni11,16;ghi6;i6,第,ni,True,result_all_converted.xlsx
r05984,328,三,saen52,,,s,True,result_all_converted.xlsx
r05985,329,四,sy33,,,us,True,result_all_converted.xlsx
r05986,329,五,wu113,ng4,,iŋ,True,result_all_converted.xlsx
r05987,329,六,loq23,,,loʔ,True,result_all_converted.xlsx
r05988,329,七,chiq45,,,tʰiʔ,True,result_all_converted.xlsx
r05989,329,八,paeq45,,,pʔ,True,result_all_converted.xlsx
r05990,329,九,cieu335,,,tɕiɤ,True,result_all_converted.xlsx
r05991,329,十,zeq23,,,zʔ,True,result_all_converted.xlsx
r05992,329,十二,zeq1gni55,16;ghi6;i6,,zʔŋ,True,result_all_converted.xlsx
r05993,329,十三,zeq1saen52,,,zʔsæ̃,True,result_all_converted.xlsx
r05994,329,十四,zeq1sy55,,,llzʔs,True,result_all_converted.xlsx
r05995,329,十五,zeq1wu55,ng4,,lizʔŋ,True,result_all_converted.xlsx
r05996,329,上五,zan115wu52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6ng4,,llizɒŋŋl,True,result_all_converted.xlsx
r05997,329,十六,zeq1loq5,,,zʔʔlo,True,result_all_converted.xlsx
r05998,329,十七,zeq1chiq5,,,zʔtɕʰi,True,result_all_converted.xlsx
r05999,329,十八,zeq1paeq5,,,kzʔpʔ,True,result_all_converted.xlsx
r06000,329,十九,zeq1cieu55,,,zʔtɕiɤ,True,result_all_converted.xlsx
r06001,329,二十,gni11zeq1,16;ghi6;i6,,nizʔ,True,result_all_converted.xlsx
r06002,329,念一,gniaen11iq1,,,niæ̃iʔ,True,result_all_converted.xlsx
r06003,329,念二,gniaen11gni11,16;ghi6;i6,,ni,True,result_all_converted.xlsx
r06004,329,念三,gniaen11saen11,,,ȵis,True,result_all_converted.xlsx
r06005,329,三十,saen33zeq5,,,sæ̃kzʔiʔ,True,result_all_converted.xlsx
r06006,329,三十一,saen33zeq5iq54,,,,True,result_all_converted.xlsx
r06007,329,四十,sy33zeq3,,,lszʔʔiʔ,True,result_all_converted.xlsx
r06008,329,四十一,sy33zeq3iq3,,,,True,result_all_converted.xlsx
r06009,329,五十,wu115zeq54,ng4,,ilŋzʔ,True,result_all_converted.xlsx
r06010,329,五十一,wu115zeq5iq54,ng4,,ŋzʔi,True,result_all_converted.xlsx
r06011,329,六十,loq1zeq5,,,loʔzʔ,True,result_all_converted.xlsx
r06012,329,七十,chiq3zeq5,,,tɕʰiʔzʔ,True,result_all_converted.xlsx
r06013,330,八十,paeq3zeq5,,,kpʔzʔ,True,result_all_converted.xlsx
r06014,330,九十,cieu335zeq54,,,ltɕiɤzʔtɕiɤzʔ,True,result_all_converted.xlsx
r06015,330,一百,iq3paq5,,,iiʔpaʔ,True,result_all_converted.xlsx
r06016,330,一百零一,iq3paq5ihin55iq54,lin2,,liiʔpaʔliŋiiʔ,True,result_all_converted.xlsx
r06017,330,两百,lian115paq54,,,iliaŋpaʔ,True,result_all_converted.xlsx
r06018,330,一千,iq3chien52,,,,True,result_all_converted.xlsx
r06019,330,两千,lian115chien52,,,kliaŋltɕʰiẽ,True,result_all_converted.xlsx
r06020,330,一万,iq3maen55,maen6;vaen6,,iʔvæ̃,True,result_all_converted.xlsx
r06021,330,念万,gniaen11maen11,maen6;vaen6,,iæ̃væ̃,True,result_all_converted.xlsx
r06022,330,三十万,saen33zeq5maen52,maen6;vaen6,,lsæ̃zʔv,True,result_all_converted.xlsx
r06023,330,三十一万,saen33zeq5iq5maen52,maen6;vaen6,,sæ̃zʔiʔvæ̃,True,result_all_converted.xlsx
r06024,330,三十二万,saen33zeq5gni55maen52,16;ghi6;i6maen6;vaen6,,sæ̃zʔnivæ̃,True,result_all_converted.xlsx
r06025,330,四十万,sy33zeq3maen33,maen6;vaen6,,llszʔv,True,result_all_converted.xlsx
r06026,330,五十万,wu115zeq5maen52,ng4maen6;vaen6,,lilŋzʔv,True,result_all_converted.xlsx
r06027,330,一百万,iq3paq5maen52,maen6;vaen6,,iʔpaʔv,True,result_all_converted.xlsx
r06028,330,一千万,iq3chien55maen52,maen6;vaen6,,,True,result_all_converted.xlsx
r06029,330,一亿,iq3i55,,,iʔi,True,result_all_converted.xlsx
r06030,330,数目,su335moq54,su3;su5;cn5,,tysumoʔ,True,result_all_converted.xlsx
r06031,330,齐头数,ji11deu55su52,zhi2;zhi2;zhi2su3;su5;cn5,整数,ldiɤsutky,True,result_all_converted.xlsx
r06032,330,候分候数,gheu11feen11gheu11su11,gheu6;gheu6gheu6;gheu6su3;su5;cn5,不多不少刚好一人一份我是算,ɦfɦsulʔk,True,result_all_converted.xlsx
r06033,330,好东咯,hau335ton55koq54,rdu5;hau3,,,True,result_all_converted.xlsx
r06034,330,一五一十,iq3wu55iq5zeq54,ng4,和盘托出葛桩事,iiʔŋiʔzʔiʔŋiʔzʔlll,True,result_all_converted.xlsx
r06035,330,体我来,thi335ngo55le52,,咯则偌交代清爽,lli,True,result_all_converted.xlsx
r06036,330,一卯孤注,iq3mau55ku55tsy52,mau4;mau4tsy3;ciu3;cru5;ciu5;ciu5;ciu5,仅此一遭就赔得介许多,liʔmɒktyyi,True,result_all_converted.xlsx
r06037,330,一塌刮子,iq3thaeq5kuaeq5tsy52,tsy3;tseq7,全都算在内也贿五干光景,tiʔtʰʔkuʔts,True,result_all_converted.xlsx
r06038,330,一些,iq3soeq5,bo5;5,些一些一点儿,iʔsøʔsøʔil,True,result_all_converted.xlsx
r06039,330,木老老,moq1lau55lau52,lau4;lau6lau4;lau6,极多,kmoʔlɒlɒkk,True,result_all_converted.xlsx
r06040,331,差,tshy52,crry1;tsha1;tsha3;tsho1;tsho1;tsho1,仿勿多差不多伊有一米七长则,tsʰofɒŋvʔtokklt,True,result_all_converted.xlsx
r06041,331,几,ci52,ci3;ct1;ci3;5;ci5;ci5,若干偌岁略多念岁,tilʔ,True,result_all_converted.xlsx
r06042,331,来,le231,,略多或略少于该数学生子总有念个人,iy,True,result_all_converted.xlsx
r06043,331,靠,khau33,,接近该数念岁,ikʰẽ,True,result_all_converted.xlsx
r06044,331,毛,mhau52,mhau1;mau2,,mɒ,True,result_all_converted.xlsx
r06045,331,上下,zan115gho52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6gho4;gho6;yo4,略多相当或略少十个,lkzɒŋɦolilll,True,result_all_converted.xlsx
r06046,331,里外,li115nga52,li4;114;li4nga6;wa6,,liŋa,True,result_all_converted.xlsx
r06047,331,凑来为数,tsheu33le33we33su33,su3;su5;cn5,,tsʰɤlɦusuiflt,True,result_all_converted.xlsx
r06048,331,量多热些,lian11to55gniq5soeq54,lian6bo5;5,,,True,result_all_converted.xlsx
r06049,331,成多不少,dzeon11to55peq5sau52,dzeon4;dzeon4piq7;piq7sau5,,ldzəŋtopʔʔsɒkktl,True,result_all_converted.xlsx
r06050,331,极言其多,jiq1gnien55ji55to52,yen2;yen2,下饭咯买介,,True,result_all_converted.xlsx
r06051,331,许多则啥,shiu335to55tseq5so52,tseoq7;tseoq7,,l,True,result_all_converted.xlsx
r06052,331,无千无万,wu11chien55wu55maen52,maen6;vaen6,,ɦtɕiẽɦuvæ̃lʑll,True,result_all_converted.xlsx
