row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source
r05382,307,荡秋千,dan11chieu11chien11,dan6;daon4;daon4;daon4;ddon4;daon6chieu1,,,True,result_all_converted.xlsx,dɒŋ¹¹tɕʰiə¹¹tɕʰiẽ¹¹,ok,rule_from_trusted_wupin
r05383,307,打水撇,to335sy55phiq54,to3;tan3sy3;se3,打水儿,taŋspʰiʔll,True,result_all_converted.xlsx,tɒ³³⁵sɿ⁵⁵pʰiʔ⁵⁴,ok,rule_from_trusted_wupin
r05384,307,跳绳,thiau33zeon33,diau2,,ktʰiɒzəŋ,True,result_all_converted.xlsx,tʰiɤ³³zəŋ³³,ok,rule_from_trusted_wupin
r05385,307,踢皮球,thiq3bi55jieu52,,,ttʰiʔbidʑi,True,result_all_converted.xlsx,tʰiʔ³bi⁵⁵dʑiə⁵²,ok,rule_from_trusted_wupin
r05386,308,流水,lieu11sy55,sy3;se3,游泳伊来亨河港里,liskk,True,result_all_converted.xlsx,liə¹¹sɿ⁵⁵,ok,rule_from_trusted_wupin
r05387,308,流河,lieu11gho52,,,fliɦo,True,result_all_converted.xlsx,liə¹¹ɦɒ⁵²,ok,rule_from_trusted_wupin
r05388,308,躲没头蒜,to335meq5deu55soen52,,潜泳,ltomʔdɤsik,True,result_all_converted.xlsx,tɒ³³⁵mᴇʔ⁵də⁵⁵sø̃⁵²,ok,rule_from_trusted_wupin
r05389,308,躲潭,to335deen52,doen2;doen2,,,True,result_all_converted.xlsx,tɒ³³⁵dẽ⁵²,ok,rule_from_trusted_wupin
r05390,308,打球,to335jieu52,to3;tan3,,taŋdʑi,True,result_all_converted.xlsx,tɒ³³⁵dʑiə⁵²,ok,rule_from_trusted_wupin
r05391,308,赛跑,sa33phau33,phau1;bau2,,sabɒ,True,result_all_converted.xlsx,sa³³pʰɤ³³,ok,rule_from_trusted_wupin
r05392,308,跳高,thiau33kau33,diau2,,tʰiɒk,True,result_all_converted.xlsx,tʰiɤ³³kɤ³³,ok,rule_from_trusted_wupin
r05393,308,跳远,thiau33yoen33,diau2,,ktʰiɦi,True,result_all_converted.xlsx,tʰiɤ³³ɦiø̃³³,ok,rule_from_trusted_wupin
r05394,308,踏高跷,daeq1kau55chiau52,chiau1,踩高跷,,True,result_all_converted.xlsx,dæʔ¹kɤ⁵⁵tɕʰiɤ⁵²,ok,rule_from_trusted_wupin
r05395,308,打虎跳,to335hu55thiau52,to3;tan3diau2,两手上举后侧身按地翻转一周,taŋhutʰiɒltl,True,result_all_converted.xlsx,tɒ³³⁵hu⁵⁵tʰiɤ⁵²,ok,rule_from_trusted_wupin
r05396,308,豁虎跳,huaq3hu55thiau52,huaeq7;huaeq7;huaeq7;huaeq7diau2,,hʔhutʰi,True,result_all_converted.xlsx,huaʔ³hu⁵⁵tʰiɤ⁵²,ok,rule_from_trusted_wupin
r05397,308,翻滚斗,faen33kuen55teu52,kuen1;kuen3;kuen3;kuoen1;kuoen1;kuoen3teu5,翻跟头,fæ̃kuẽt,True,result_all_converted.xlsx,fæ̃³³kuẽ⁵⁵tə⁵²,ok,rule_from_trusted_wupin
r05398,308,翻畚斗,faen33peen55teu52,teu5,,,True,result_all_converted.xlsx,fæ̃³³pẽ⁵⁵tə⁵²,ok,rule_from_trusted_wupin
r05399,308,翻空心斗,faen33khuon55shin55teu52,khuon5;khuon5teu5,,ifkʰuoŋɕiŋpẽt,True,result_all_converted.xlsx,fæ̃³³kʰuoŋ⁵⁵ɕiŋ⁵⁵tə⁵²,ok,rule_from_trusted_wupin
r05400,308,站着翻跟斗,dzaen115tsaq5faen55keon55teu52,dzaq8;dzaq8teu5,,,True,result_all_converted.xlsx,dzæ̃¹¹⁵tsaʔ⁵fæ̃⁵⁵kəŋ⁵⁵tə⁵²,ok,rule_from_trusted_wupin
r05401,308,竖蜻蜓,zy115chin55tien52,zy4;jiu4;jiu4;zhiu4shin1;shin1din2,倒立,ʑyɕiŋdiŋ,True,result_all_converted.xlsx,zɿ¹¹⁵tɕʰiŋ⁵⁵tiẽ⁵²,ok,rule_from_trusted_wupin
r05402,308,倒爬,tau335bo52,tau5,出倒立用手走路,llltɒbotsʰʔllt,True,result_all_converted.xlsx,tɤ³³⁵bɒ⁵²,ok,rule_from_trusted_wupin
r05403,308,荡头晕,dan11deu11yoen11,dan6;daon4;daon4;daon4;ddon4;daon6,原地快速转圈,ɡŋɦiti,True,result_all_converted.xlsx,dɒŋ¹¹də¹¹ɦiø̃¹¹,ok,rule_from_trusted_wupin
r05404,308,变戏法,pien33shi33faeq3,,要把戏,piẽifʔ,True,result_all_converted.xlsx,piẽ³³ɕi³³fæʔ³,ok,rule_from_trusted_wupin
r05405,308,走棋,tseu335ji52,,下,tttatt,True,result_all_converted.xlsx,tsə³³⁵dʑi⁵²,ok,rule_from_trusted_wupin
r05406,308,着棋,tsaq3ji52,dzaq8;dzaq8,,ttsaʔdʑi,True,result_all_converted.xlsx,tsaʔ³dʑi⁵²,ok,rule_from_trusted_wupin
r05407,308,打扑克,to335phoq5kheq54,to3;tan3kheoq7;kheoq7,,taŋpʰoʔkʰʔ,True,result_all_converted.xlsx,tɒ³³⁵pʰoʔ⁵kʰᴇʔ⁵⁴,ok,rule_from_trusted_wupin
r05408,308,叉麻将,tsha33mo55cian52,l3tg2;tsho1mo2;mo2;mo2;mo2ciaf1;cian5,打麻将将为雀旧音,tsʰomotiaŋltɕʰiaʔ,True,result_all_converted.xlsx,tsʰa³³mɒ⁵⁵tɕiaŋ⁵²,ok,rule_from_trusted_wupin
r05409,308,游九和,yeu11cieu55wu52,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,打牌九,iŋklɦitɕiɤɦukt,True,result_all_converted.xlsx,ɦə¹¹tɕiə⁵⁵ɦu⁵²,ok,rule_from_trusted_wupin
r05410,308,推牌九,the33ba55cieu52,,,ftʰbatɕiɤ,True,result_all_converted.xlsx,tʰᴇ³³ba⁵⁵tɕiə⁵²,ok,rule_from_trusted_wupin
r05411,308,柯棋老虎,ko33ji55lau55hu52,ko1;kho1lau4;lau6,抓象子以将士相等的大小比输,,True,result_all_converted.xlsx,kɒ³³dʑi⁵⁵lɤ⁵⁵hu⁵²,ok,rule_from_trusted_wupin
r05412,308,赢,zhin231,yin2,拘方言字本字为集韵枯驾切持也,ktt,True,result_all_converted.xlsx,ʑiŋ²³¹,ok,rule_from_trusted_wupin
r05413,308,猜谜,tshe33mi52,mi2;me2,,tsʰpm,True,result_all_converted.xlsx,tsʰᴇ³³mi⁵²,ok,rule_from_trusted_wupin
r05414,308,猜拳,tshe33jioen52,,,sʰdi,True,result_all_converted.xlsx,tsʰᴇ³³dʑiø̃⁵²,ok,rule_from_trusted_wupin
r05415,308,豁拳,huaq3jioen52,huaeq7;huaeq7;huaeq7;huaeq7,,huʔdʑiø,True,result_all_converted.xlsx,huaʔ³dʑiø̃⁵²,ok,rule_from_trusted_wupin
r05416,309,嬉赌,shi33tu55,,赌博,it,True,result_all_converted.xlsx,ɕi³³tu⁵⁵,ok,rule_from_trusted_wupin
r05417,309,赢,zhin231,yin2,,ɦiŋ,True,result_all_converted.xlsx,ʑiŋ²³¹,ok,rule_from_trusted_wupin
r05418,309,输,shiu52,,,ɕy,True,result_all_converted.xlsx,ɕy⁵²,ok,rule_from_trusted_wupin
r05419,309,要,iau52,tau1;iau5,,fiɒit,True,result_all_converted.xlsx,iɤ⁵²,ok,rule_from_trusted_wupin
r05420,309,要,iau52,tau1;iau5,不要弗要的合音,fiɒit,True,result_all_converted.xlsx,iɤ⁵²,ok,rule_from_trusted_wupin
r05421,309,欢喜,huoen33shi55,,喜欢,khui,True,result_all_converted.xlsx,huø̃³³ɕi⁵⁵,ok,rule_from_trusted_wupin
r05422,309,容,yon231,yon2;yon4,宠爱,ʑɦioŋ,True,result_all_converted.xlsx,ɦoŋ²³¹,ok,rule_from_trusted_wupin
r05423,309,值细,dzeoq1shi55,boaz,爱,,True,result_all_converted.xlsx,dzəʔ¹ɕi⁵⁵,ok,rule_from_trusted_wupin
r05424,309,成细,dzeon11shi55,dzeon4;dzeon4,,,True,result_all_converted.xlsx,dzəŋ¹¹ɕi⁵⁵,ok,rule_from_trusted_wupin
r05425,309,肉痛,gnio11thon11,gnio6;gnhioq7;gnioq8;gnioq8,心疼,ŋioʔtʰoŋ,True,result_all_converted.xlsx,ȵiɒ¹¹tʰoŋ¹¹,ok,rule_from_trusted_wupin
r05426,309,眼热,ngaen115gniq54,,羡慕,ltŋæ̃niʔ,True,result_all_converted.xlsx,ŋæ̃¹¹⁵ȵiʔ⁵⁴,ok,rule_from_trusted_wupin
r05427,309,看相,kheen33shian33,shian5;shian5,看中,lkʰẽɕiaŋt,True,result_all_converted.xlsx,kʰẽ³³ɕiaŋ³³,ok,rule_from_trusted_wupin
r05428,309,勿割舍,veq1keq5se52,se3;se5;se5;so3;5o3;so5,不舍得,ivʔkʔso,True,result_all_converted.xlsx,vᴇʔ¹kᴇʔ⁵sᴇ⁵²,ok,rule_from_trusted_wupin
r05429,309,割舍,keq3se55,se3;se5;se5;so3;5o3;so5,舍得,lkʔsol,True,result_all_converted.xlsx,kᴇʔ³sᴇ⁵⁵,ok,rule_from_trusted_wupin
r05430,309,气勿过,chi33veq3ku33,,嫉妒学堂里表扬伊阿弟伊煞哉,ittʰivkuʔttt,True,result_all_converted.xlsx,tɕʰi³³vᴇʔ³ku³³,ok,rule_from_trusted_wupin
r05431,309,讨厌,thau335ien52,thau5;thau5,,tfktʰɒiẽ,True,result_all_converted.xlsx,tʰɤ³³⁵iẽ⁵²,ok,rule_from_trusted_wupin
r05432,309,恶数,u33su33,bosu3;su5;cn5,厌恶偌是介咯行事要拨别人咯,usukltʰt,True,result_all_converted.xlsx,u³³su³³,ok,rule_from_trusted_wupin
r05433,309,犯恶,vaen115u52,bo,,væ̃u,True,result_all_converted.xlsx,væ̃¹¹⁵u⁵²,ok,rule_from_trusted_wupin
r05434,309,嫌憎,ien33tseon33,,嫌匆会划船港阔,tiẽtsŋt,True,result_all_converted.xlsx,iẽ³³tsəŋ³³,ok,rule_from_trusted_wupin
r05435,309,误会,wu11kue11,kue5;we6,,ɦuɦu,True,result_all_converted.xlsx,ɦu¹¹kuᴇ¹¹,ok,rule_from_trusted_wupin
r05436,309,恨,gheen11,gheen6;gheon6,,ttɦẽ,True,result_all_converted.xlsx,ɦẽ¹¹,ok,rule_from_trusted_wupin
r05437,309,怪,kua335,cpny;en,,tkua,True,result_all_converted.xlsx,kua³³⁵,ok,rule_from_trusted_wupin
r05438,309,气,chi33,,,tʰi,True,result_all_converted.xlsx,tɕʰi³³,ok,rule_from_trusted_wupin
r05439,309,生气,san33chi55,san1;seon1,,saŋtɕʰisaŋtɕʰi,True,result_all_converted.xlsx,saŋ³³tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r05440,309,发牌气,faeq3ba55chi52,faeq7;faeq7,,,True,result_all_converted.xlsx,fæʔ³ba⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r05441,309,发火,faeq3hu55,faeq7;faeq7,,kfʔhu,True,result_all_converted.xlsx,fæʔ³hu⁵⁵,ok,rule_from_trusted_wupin
r05442,309,发极,faeq3jiq5,faeq7;faeq7,急怒,ifʔdʑiʔ,True,result_all_converted.xlsx,fæʔ³dʑiʔ⁵,ok,rule_from_trusted_wupin
r05443,309,发废,faeq3fi55,faeq7;faeq7,轻浮过于兴奋,fʔfitf,True,result_all_converted.xlsx,fæʔ³fi⁵⁵,ok,rule_from_trusted_wupin
r05444,310,第八章,di11paeq1tsaon11,,绍兴方言分类词汇下,,True,result_all_converted.xlsx,di¹¹pæʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin
r05445,310,发,faeq45,faeq7;faeq7,忘乎所以,,True,result_all_converted.xlsx,fæʔ⁴⁵,ok,rule_from_trusted_wupin
r05446,310,见情,cien33jin33,,感谢伊是个帮诺偌捺个勿,ltɕiẽdʑiŋitʔ,True,result_all_converted.xlsx,tɕiẽ³³dʑiŋ³³,ok,rule_from_trusted_wupin
r05447,310,服,voq23,,佩服个人本事大我真当得伊哉,voʔk,True,result_all_converted.xlsx,voʔ²³,ok,rule_from_trusted_wupin
r05448,310,慌,huaon52,,,huɒŋ,True,result_all_converted.xlsx,huɒŋ⁵²,ok,rule_from_trusted_wupin
r05449,310,怕,pho33,,,tpʰo,True,result_all_converted.xlsx,pʰɒ³³,ok,rule_from_trusted_wupin
r05450,310,怕差,pho33tshy33,crry1;tsha1;tsha3;tsho1;tsho1;tsho1,害差,,True,result_all_converted.xlsx,pʰɒ³³tsʰɿ³³,ok,rule_from_trusted_wupin
r05451,310,勿好意思,veq1hau55i55sy52,rdu5;hau3,,vʔhɒis,True,result_all_converted.xlsx,vᴇʔ¹hɤ⁵⁵i⁵⁵sɿ⁵²,ok,rule_from_trusted_wupin
r05452,310,难为情,naen11we55jin52,naen2;naen6,,tnæ̃ɦudʑiŋ,True,result_all_converted.xlsx,næ̃¹¹ɦᴇ⁵⁵dʑiŋ⁵²,ok,rule_from_trusted_wupin
r05453,310,难为情相,naen11we55jin55shian52,naen2;naen6shian5;shian5,,lnæ̃ɦudʑiŋɕiaŋ,True,result_all_converted.xlsx,næ̃¹¹ɦᴇ⁵⁵dʑiŋ⁵⁵ɕiaŋ⁵²,ok,rule_from_trusted_wupin
r05454,310,恳情,kheon335jin52,,求情,,True,result_all_converted.xlsx,kʰəŋ³³⁵dʑiŋ⁵²,ok,rule_from_trusted_wupin
r05455,310,对胃口,te33we33kheu33,to5;te5;te5,满意,tlltɦukʰ,True,result_all_converted.xlsx,tᴇ³³ɦᴇ³³kʰə³³,ok,rule_from_trusted_wupin
r05456,310,安心,een33shin52,,,ɕiŋ,True,result_all_converted.xlsx,ẽ³³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05457,310,担心事,taen33shin55zy52,taen1;taen5,担心,ltiŋlll,True,result_all_converted.xlsx,tæ̃³³ɕiŋ⁵⁵zɿ⁵²,ok,rule_from_trusted_wupin
r05458,310,愁,zeu231,,,z,True,result_all_converted.xlsx,zə²³¹,ok,rule_from_trusted_wupin
r05459,310,急,ciq45,,着急,tɕiʔ,True,result_all_converted.xlsx,tɕiʔ⁴⁵,ok,rule_from_trusted_wupin
r05460,310,伤心,saon33shin52,,,sɒŋɕiŋ,True,result_all_converted.xlsx,sɒŋ³³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05461,310,塞心,sa33shin33,sa5;seoq7,堵得慌,səʔiŋ,True,result_all_converted.xlsx,sa³³ɕiŋ³³,ok,rule_from_trusted_wupin
r05462,310,懊恼,au33nau55,au5,,ltɒnɒltt,True,result_all_converted.xlsx,ɤ³³nɤ⁵⁵,ok,rule_from_trusted_wupin
r05463,310,懊,au52,au5,后悔葛桩事体我真当煞,ŋt,True,result_all_converted.xlsx,ɤ⁵²,ok,rule_from_trusted_wupin
r05464,310,熬牢,ngau11lau52,,忍住,,True,result_all_converted.xlsx,ŋɤ¹¹lɤ⁵²,ok,rule_from_trusted_wupin
r05465,310,坍台,thaen33the52,de2,脸,,True,result_all_converted.xlsx,tʰæ̃³³tʰᴇ⁵²,ok,rule_from_trusted_wupin
r05466,310,晓得,shiau335teq54,teq7;teoq7,,iɒtəʔ,True,result_all_converted.xlsx,ɕiɤ³³⁵tᴇʔ⁵⁴,ok,rule_from_trusted_wupin
r05467,310,勿晓得,veq1shiau55teq54,teq7;teoq7,,vʔɕiɒtəʔ,True,result_all_converted.xlsx,vᴇʔ¹ɕiɤ⁵⁵tᴇʔ⁵⁴,ok,rule_from_trusted_wupin
r05468,310,懂,ton335,,,ltoŋ,True,result_all_converted.xlsx,toŋ³³⁵,ok,rule_from_trusted_wupin
r05469,310,勿懂,veq1ton55,,径,ʔvʔtoŋtɕiŋ,True,result_all_converted.xlsx,vᴇʔ¹toŋ⁵⁵,ok,rule_from_trusted_wupin
r05470,310,有数,yeu115su52,su3;su5;cn5,账明白,ɦisutsaŋl,True,result_all_converted.xlsx,ɦə¹¹⁵su⁵²,ok,rule_from_trusted_wupin
r05471,310,接头,ciq3deu52,,了解伊咯事体我一些勿咯,tiʔdk,True,result_all_converted.xlsx,tɕiʔ³də⁵²,ok,rule_from_trusted_wupin
r05472,310,认得,zeen11teq1,zeen6;gnin6teq7;teoq7,,ȵiŋtəʔ,True,result_all_converted.xlsx,zẽ¹¹tᴇʔ¹,ok,rule_from_trusted_wupin
r05473,311,勿认得,veq1zeen55teq54,zeen6;gnin6teq7;teoq7,,vʔȵiŋtʔ,True,result_all_converted.xlsx,vᴇʔ¹zẽ⁵⁵tᴇʔ⁵⁴,ok,rule_from_trusted_wupin
r05474,311,当心,taon33shin52,taon1;taon5,小心,tɒŋɕiŋ,True,result_all_converted.xlsx,tɒŋ³³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05475,311,做注意,tso33tsy33i33,tsy3;ciu3;cru5;ciu5;ciu5;ciu5,注意,ittsotssi,True,result_all_converted.xlsx,tsɒ³³tsɿ³³i³³,ok,rule_from_trusted_wupin
r05476,311,上心,zan115shin52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,用心,lzɒŋɕiŋf,True,result_all_converted.xlsx,zaŋ¹¹⁵ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05477,311,发心,faeq3shin52,faeq7;faeq7,下决心要做某件事,kfʔɕiŋki,True,result_all_converted.xlsx,fæʔ³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05478,311,想,shian335,,,ɕiaŋ,True,result_all_converted.xlsx,ɕiaŋ³³⁵,ok,rule_from_trusted_wupin
r05479,311,记,ci33,,,itɕi,True,result_all_converted.xlsx,tɕi³³,ok,rule_from_trusted_wupin
r05480,311,望,man11,man6;maon6;maon6;vaon6,期盼,lmɒŋ,True,result_all_converted.xlsx,maŋ¹¹,ok,rule_from_trusted_wupin
r05481,311,傲,ngau11,,,ŋɒ,True,result_all_converted.xlsx,ŋɤ¹¹,ok,rule_from_trusted_wupin
r05482,311,记挂,ci33kuo33,,,iltɕikuo,True,result_all_converted.xlsx,tɕi³³kuɒ³³,ok,rule_from_trusted_wupin
r05483,311,相信,shian33shin55,shian5;shian5,,fɕiaŋɕiŋ,True,result_all_converted.xlsx,ɕiaŋ³³ɕiŋ⁵⁵,ok,rule_from_trusted_wupin
r05484,311,疑心,gni11shin52,,怀疑疑惑,niɕiŋl,True,result_all_converted.xlsx,ȵi¹¹ɕiŋ⁵²,ok,rule_from_trusted_wupin
r05485,311,疑疑惑惑,gni11gni55woq5woq54,,豫,iŋiɦuoʔɦuoʔ,True,result_all_converted.xlsx,ȵi¹¹ȵi⁵⁵ɦoʔ⁵ɦoʔ⁵⁴,ok,rule_from_trusted_wupin
r05486,311,猜,tshe52,,,tsʰ,True,result_all_converted.xlsx,tsʰᴇ⁵²,ok,rule_from_trusted_wupin
r05487,311,详,jian231,,,ifdʑiaŋ,True,result_all_converted.xlsx,dʑiaŋ²³¹,ok,rule_from_trusted_wupin
r05488,311,猜测,tshe33tsheoq5,,,,True,result_all_converted.xlsx,tsʰᴇ³³tsʰəʔ⁵,ok,rule_from_trusted_wupin
r05489,311,估估,ku335ku52,,估算,lkukul,True,result_all_converted.xlsx,ku³³⁵ku⁵²,ok,rule_from_trusted_wupin
r05490,311,可可,kho335kho52,,,kʰokʰo,True,result_all_converted.xlsx,kʰɒ³³⁵kʰɒ⁵²,ok,rule_from_trusted_wupin
r05491,311,榷,chioeq45,khoq7;khoq7;goq8;goq8;goq8;chioq7,考虑,,True,result_all_converted.xlsx,tɕʰiøʔ⁴⁵,ok,rule_from_trusted_wupin
r05492,311,料,liau11,,估计,,True,result_all_converted.xlsx,liɤ¹¹,ok,rule_from_trusted_wupin
r05493,311,是,zy113,ze4;ze4;zeq8,,zzʔ,True,result_all_converted.xlsx,zɿ¹¹³,ok,rule_from_trusted_wupin
r05494,311,勿是,veq1zy55,ze4;ze4;zeq8,,vʔzvʔzʔ,True,result_all_converted.xlsx,vᴇʔ¹zɿ⁵⁵,ok,rule_from_trusted_wupin
r05495,311,像,jian113,jian4;zhian4,,ʑiaŋ,True,result_all_converted.xlsx,dʑiaŋ¹¹³,ok,rule_from_trusted_wupin
r05496,311,勿像,veq1jian55,jian4;zhian4,,vʔʑiaŋ,True,result_all_converted.xlsx,vᴇʔ¹dʑiaŋ⁵⁵,ok,rule_from_trusted_wupin
r05497,311,不像,peq3jian55,piq7;piq7jian4;zhian4,,,True,result_all_converted.xlsx,pᴇʔ³dʑiaŋ⁵⁵,ok,rule_from_trusted_wupin
r05498,311,有,yeu113,,,ɦi,True,result_all_converted.xlsx,ɦə¹¹³,ok,rule_from_trusted_wupin
r05499,311,唔有,nh33yeu55,hn1;gnh5;gnh5;ngh1;hgh1;ng2,没有,ŋȵiɤɦ,True,result_all_converted.xlsx,hn³³ɦə⁵⁵,ok,rule_from_trusted_wupin
r05500,311,来,le231,,在偌东何里,lnʔ,True,result_all_converted.xlsx,lᴇ²³¹,ok,rule_from_trusted_wupin
r05501,312,会,kue33,kue5;we6,会能够,ɦul,True,result_all_converted.xlsx,kuᴇ³³,ok,rule_from_trusted_wupin
r05502,312,勿会,veq1kue55,kue5;we6,不会搞关系葛种事体我咯不能,vʔɦul,True,result_all_converted.xlsx,vᴇʔ¹kuᴇ⁵⁵,ok,rule_from_trusted_wupin
r05503,312,个事体我,ko33zy33thi33ngo33,koo;ko5;cox;box,咯弗会的合音字,lt,True,result_all_converted.xlsx,kɒ³³zɿ³³tʰi³³ŋɒ³³,ok,rule_from_trusted_wupin
r05504,312,勿会,veq1kue55,kue5;we6,,vʔɦul,True,result_all_converted.xlsx,vᴇʔ¹kuᴇ⁵⁵,ok,rule_from_trusted_wupin
r05505,312,背得着,pe33teq5tsaq54,pe1;pe5;pe5;be6;be6;be6teq7;teoq7dzaq8;dzaq8,值得,fptʔdzaʔlt,True,result_all_converted.xlsx,pᴇ³³tᴇʔ⁵tsaʔ⁵⁴,ok,rule_from_trusted_wupin
r05506,312,值得过,dzeoq1teq5ku52,boazteq7;teoq7,,tidzəʔtəʔku,True,result_all_converted.xlsx,dzəʔ¹tᴇʔ⁵ku⁵²,ok,rule_from_trusted_wupin
r05507,312,背勿着,pe33veq5tsaq54,pe1;pe5;pe5;be6;be6;be6dzaq8;dzaq8,不值得,pvʔdzaʔti,True,result_all_converted.xlsx,pᴇ³³vᴇʔ⁵tsaʔ⁵⁴,ok,rule_from_trusted_wupin
r05508,312,值勿过,dzeoq1veq5ku52,boaz,,ftdzəʔvʔku,True,result_all_converted.xlsx,dzəʔ¹vᴇʔ⁵ku⁵²,ok,rule_from_trusted_wupin
r05509,312,来,le231,,,l,True,result_all_converted.xlsx,lᴇ²³¹,ok,rule_from_trusted_wupin
r05510,312,去,chi33,chiu5;chiu5,,tɕʰi,True,result_all_converted.xlsx,tɕʰi³³,ok,rule_from_trusted_wupin
r05511,312,上,zan113,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,lzɒŋ,True,result_all_converted.xlsx,zaŋ¹¹³,ok,rule_from_trusted_wupin
r05512,312,落,loq23,,下,kloʔ,True,result_all_converted.xlsx,loʔ²³,ok,rule_from_trusted_wupin
r05513,312,进,cin33,,,itɕiŋ,True,result_all_converted.xlsx,tɕiŋ³³,ok,rule_from_trusted_wupin
r05514,312,出,tsheq45,tsheq7;tsheq7,,tsʰʔ,True,result_all_converted.xlsx,tsʰᴇʔ⁴⁵,ok,rule_from_trusted_wupin
r05515,312,过,ku33,,,ik,True,result_all_converted.xlsx,ku³³,ok,rule_from_trusted_wupin
r05516,312,起,chi335,chi3,,ttɕʰi,True,result_all_converted.xlsx,tɕʰi³³⁵,ok,rule_from_trusted_wupin
r05517,312,上来,zan115le52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6,,lzɒŋl,True,result_all_converted.xlsx,zaŋ¹¹⁵lᴇ⁵²,ok,rule_from_trusted_wupin
r05518,312,上去,zan115chi52,zan4;zaon4;zaon4;zaon4;zaon4;zaon6chiu5;chiu5,,lzɒŋlti,True,result_all_converted.xlsx,zaŋ¹¹⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r05519,312,落来,loq1le52,,下来,kloʔl,True,result_all_converted.xlsx,loʔ¹lᴇ⁵²,ok,rule_from_trusted_wupin
r05520,312,落去,loq1chi55,chiu5;chiu5,下去,loʔtɕʰi,True,result_all_converted.xlsx,loʔ¹tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r05521,312,进来,cin33le33,,,iktiŋl,True,result_all_converted.xlsx,tɕiŋ³³lᴇ³³,ok,rule_from_trusted_wupin
r05522,312,进去,cin33chi33,chiu5;chiu5,,tɕiŋtɕʰi,True,result_all_converted.xlsx,tɕiŋ³³tɕʰi³³,ok,rule_from_trusted_wupin
r05523,312,出来,tsheq3le52,tsheq7;tsheq7,,ltsʰʔl,True,result_all_converted.xlsx,tsʰᴇʔ³lᴇ⁵²,ok,rule_from_trusted_wupin
r05524,312,出去,tsheq3chi55,tsheq7;tsheq7chiu5;chiu5,,tsʰʔti,True,result_all_converted.xlsx,tsʰᴇʔ³tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r05525,312,过来,ku33le33,,,slkkul,True,result_all_converted.xlsx,ku³³lᴇ³³,ok,rule_from_trusted_wupin
r05526,312,过去,ku33chi33,chiu5;chiu5,,ikutɕʰi,True,result_all_converted.xlsx,ku³³tɕʰi³³,ok,rule_from_trusted_wupin
r05527,312,回来,we11le52,we2;we2,,lkɦul,True,result_all_converted.xlsx,ɦᴇ¹¹lᴇ⁵²,ok,rule_from_trusted_wupin
r05528,312,回去,we11chi55,we2;we2chiu5;chiu5,,llɦutɕʰi,True,result_all_converted.xlsx,ɦᴇ¹¹tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r05529,312,起来,chi335le52,chi3,,ktɕʰili,True,result_all_converted.xlsx,tɕʰi³³⁵lᴇ⁵²,ok,rule_from_trusted_wupin
r05530,313,勾肩搭背,keu33cien55taeq5pe52,pe1;pe5;pe5;be6;be6;be6,指两人关系亲密两个人多少,ktɕiẽtʔpkl,True,result_all_converted.xlsx,kə³³tɕiẽ⁵⁵tæʔ⁵pᴇ⁵²,ok,rule_from_trusted_wupin
r05531,313,好味,hau335bi52,rdu5;hau3b1o;mi6;mi6;vi6,,,True,result_all_converted.xlsx,hɤ³³⁵bi⁵²,ok,rule_from_trusted_wupin
r05532,313,眯花眼笑,mhi33huo55ngaen55shiau52,,笑逐颜开伊看见就咯,llltmiuoŋæ̃iifl,True,result_all_converted.xlsx,hmi³³huɒ⁵⁵ŋæ̃⁵⁵ɕiɤ⁵²,ok,rule_from_trusted_wupin
r05533,313,跌跌幢,tiq3tiq5dzaon52,,行走不稳年纪大哉走路有,,True,result_all_converted.xlsx,tiʔ³tiʔ⁵dzɒŋ⁵²,ok,rule_from_trusted_wupin
r05534,313,些,soeq45,bo5;5,哉,,True,result_all_converted.xlsx,søʔ⁴⁵,ok,rule_from_trusted_wupin
r05535,313,跌煞绊倒,tiq3saeq5paen55tau52,paen5;boen4tau5,,tiʔsʔpæ̃tɒtl,True,result_all_converted.xlsx,tiʔ³sæʔ⁵pæ̃⁵⁵tɤ⁵²,ok,rule_from_trusted_wupin
r05536,313,及啊,ji231,jig8;jiq8;jiq8,,,True,result_all_converted.xlsx,dʑi²³¹,ok,rule_from_trusted_wupin
r05537,313,做死做活,tso33sy33tso33weq3,sy3;shi3wog8;woeq8;woq8;woq8,拼命干活一日到夜为得啥呐,ftsoɕitsoɦuʔltlit,True,result_all_converted.xlsx,tsɒ³³sɿ³³tsɒ³³ɦᴇʔ³,ok,rule_from_trusted_wupin
